survey_id,dataset,variable,val_raw,value,notes,Questions,varcode,analysis
NAM2019BBS_FSW,kp,hivtest_work,0,0,,,,
NAM2019BBS_FSW,kp,hivtest_work,1,1,,,,
NAM2019BBS_FSW,kp,hivtest_work,7,,,,,
NAM2019BBS_FSW,kp,hivtest_work,8,,,,,
NAM2019BBS_FSW,kp,hivtest_work,9,,,,,
UGA2021BBS_FSW,kp,homeless,1,1,,,,
UGA2021BBS_fsw,kp,homeless,2,2,,,,
UGA2021BBS_FSW,kp,homeless,3,0,,,,
UGA2021BBS_MSM,kp,homeless,1,1,,,,
UGA2021BBS_MSM,kp,homeless,2,2,,,,
UGA2021BBS_MSM,kp,homeless,3,0,,,,
LSO2019BBS_MSM,kp,house_refused,0,0,,,,stigma
LSO2019BBS_MSM,kp,house_refused,1,1,,,,stigma
LSO2019BBS_MSM,kp,house_refused,9999,,,,,stigma
SWZ2020BBS_FSW,kp,hpv_sr,DKN,,,,,
SWZ2020BBS_FSW,kp,hpv_sr,No,0,,,,
SWZ2020BBS_FSW,kp,hpv_sr,Yes,1,,,,
SEN2017BBS_MSM,kp,hsv2_igg,1,1,,,,
SEN2017BBS_MSM,kp,hsv2_igg,2,0,,,,
SEN2017BBS_MSM,kp,hsv2_igm,1,1,"IgM antibodies appear first but do not last as long as IgG antibodies. If positive for IgG + IgM, or just IgM --> most likely this is a new infection. If only IgG pos, then likely an existing infection at least 2 months old",,,
SEN2017BBS_MSM,kp,hsv2_igm,2,0,"IgM antibodies appear first but do not last as long as IgG antibodies. If positive for IgG + IgM, or just IgM --> most likely this is a new infection. If only IgG pos, then likely an existing infection at least 2 months old",,,
CIV2017ACA_FSW,kp,husband,1,1,,Avez-vous un copain ou mari?,,
CIV2017ACA_FSW,kp,husband,2,0,,Avez-vous un copain ou mari?,,
AGO2018PLACE_FSW,kp,identifies_fsw,1,1,,Do you get money for sex and see yourself as a sex worker?,,dem
AGO2018PLACE_FSW,kp,identifies_fsw,2,0,,,,dem
AGO2018PLACE_FSW,kp,identifies_fsw,8888,,,,,dem
AGO2018PLACE_MSM,kp,identifies_fsw,1,1,,,,dem
AGO2018PLACE_MSM,kp,identifies_fsw,2,0,,,,dem
AGO2018PLACE_MSM,kp,identifies_fsw,8888,,,,,dem
AGO2018PLACE_TGW,kp,identifies_fsw,1,1,,,,dem
AGO2018PLACE_TGW,kp,identifies_fsw,2,0,,,,dem
AGO2018PLACE_TGW,kp,identifies_fsw,8888,,,,,dem
AGO2018PLACE_PWID,kp,identifies_fsw,1,1,,,,dem
AGO2018PLACE_PWID,kp,identifies_fsw,2,0,,,,dem
AGO2018PLACE_PWID,kp,identifies_fsw,8888,,,,,dem
AGO2018PLACE_FSW,kp,identifies_lg,1,1,,Some people see themselves as gay or lesbian. Do you see yourself as gay or lesbian?,,dem
AGO2018PLACE_FSW,kp,identifies_lg,2,0,,,,dem
AGO2018PLACE_FSW,kp,identifies_lg,8888,,,,,dem
AGO2018PLACE_MSM,kp,identifies_lg,1,1,,,,dem
AGO2018PLACE_MSM,kp,identifies_lg,2,0,,,,dem
AGO2018PLACE_MSM,kp,identifies_lg,8888,,,,,dem
AGO2018PLACE_TGW,kp,identifies_lg,1,1,,,,dem
AGO2018PLACE_TGW,kp,identifies_lg,2,0,,,,dem
AGO2018PLACE_TGW,kp,identifies_lg,8888,,,,,dem
AGO2018PLACE_PWID,kp,identifies_lg,1,1,,,,dem
AGO2018PLACE_PWID,kp,identifies_lg,2,0,,,,dem
AGO2018PLACE_PWID,kp,identifies_lg,8888,,,,,dem
UGA2012BBS_PWUD,kp,inj_bluetooth,1,1,,Have you ever practiced “flashblood”?  Flashblood means you inject another drug user’s blood.,,
UGA2012BBS_PWUD,kp,inj_bluetooth,2,0,,Have you ever practiced “flashblood”?  Flashblood means you inject another drug user’s blood.,,
ZMB2021BBS_PWID,kp,inj_bluetooth,1,1,,Have you ever engaged in ‘bluetooth’? Bluetooth means injecting yourself with blood drawn from a friend who has recently injected drugs.,,
ZMB2021BBS_PWID,kp,inj_bluetooth,2,0,,Have you ever engaged in ‘bluetooth’? Bluetooth means injecting yourself with blood drawn from a friend who has recently injected drugs.,,
TZA2022BBS_PWID,kp,inject_3mnths,Hapana,0,,,,
TZA2022BBS_PWID,kp,inject_3mnths,Ndiyo,1,,,,
ZMB2023BBS_FSW,kp,inject_6mnth,1,1,,"In the last 6 months, have you injected any illicit drugs or prescription drugs in a way other than instructed by a health care provider?",,
ZMB2023BBS_FSW,kp,inject_6mnth,2,0,,"In the last 6 months, have you injected any illicit drugs or prescription drugs in a way other than instructed by a health care provider?",,
ZMB2023BBS_FSW,kp,inject_6mnth,888,,,"In the last 6 months, have you injected any illicit drugs or prescription drugs in a way other than instructed by a health care provider?",,
ZMB2023BBS_FSW,kp,inject_6mnth,999,,,"In the last 6 months, have you injected any illicit drugs or prescription drugs in a way other than instructed by a health care provider?",,
LSO2019BBS_FSW,kp,inject_6mnths,1,1,,,,idu
LSO2019BBS_FSW,kp,inject_6mnths,2,0,,,,idu
LSO2019BBS_FSW,kp,inject_6mnths,88,,,,,idu
LSO2019BBS_FSW,kp,inject_6mnths,99,,,,,idu
LSO2019BBS_MSM,kp,inject_6mnths,1,1,,,,idu
LSO2019BBS_MSM,kp,inject_6mnths,2,0,,,,idu
LSO2019BBS_MSM,kp,inject_6mnths,88,,,,,idu
LSO2019BBS_MSM,kp,inject_6mnths,99,,,,,idu
NAM2019BBS_MSM,kp,inject_6mnths,0,no,,,,idu
NAM2019BBS_MSM,kp,inject_6mnths,9,,,,,idu
NAM2019BBS_FSW,kp,inject_6mnths,1,4,,,,idu
NAM2019BBS_FSW,kp,inject_6mnths,0,no,,,,idu
NAM2019BBS_FSW,kp,inject_6mnths,9,,,,,idu
UGA2021BBS_FSW,kp,inject_6mnths,998,,,injected in the last 6 mnths,,idu
UGA2021BBS_MSM,kp,inject_6mnths,998,,,injected in the last 6 mnths,,idu
ZWE2022ACA_PWID,kp,inject_6mnths,No,0,,,,
ZWE2022ACA_PWID,kp,inject_6mnths,Yes,1,,,,
SSD2019BBS_FSW,kp,inject_6mnths,1,1,,,,
SSD2019BBS_FSW,kp,inject_6mnths,2,0,,,,
SSD2019BBS2_FSW,kp,inject_6mnths,1,1,,,,
SSD2019BBS2_FSW,kp,inject_6mnths,2,0,,,,
TGO2017BBS_PWID,kp,inject_6mnths,1,1,,When did you last inject?,,
TGO2017BBS_PWID,kp,inject_6mnths,2,1,,,,
TGO2017BBS_PWID,kp,inject_6mnths,3,1,,,,
TGO2017BBS_PWID,kp,inject_6mnths,4,1,,,,
TGO2017BBS_PWID,kp,inject_6mnths,5,0,,,,
MOZ2012BBS_FSW,kp,inject_6mnths,1,0,,,,
MOZ2012BBS_FSW,kp,inject_6mnths,2,0,,,,
MOZ2012BBS_FSW,kp,inject_6mnths,3,1,,,,
MOZ2012BBS_FSW,kp,inject_6mnths,9,,,,,
UGA2012BBS_FSW,kp,inject_6mnths,1,1,,Have you injected drugs in the last 6 months?,,
UGA2012BBS_FSW,kp,inject_6mnths,2,0,,Have you injected drugs in the last 6 months?,,
UGA2012BBS_MSM,kp,inject_6mnths,1,1,,,,
UGA2012BBS_MSM,kp,inject_6mnths,2,0,,,,
UGA2012BBS_PWUD,kp,inject_6mnths,1,1,,,,
UGA2012BBS_PWUD,kp,inject_6mnths,2,0,,,,
ZAF2018BBS_FSW,kp,inject_6mnths,1,0,,Have you ever injected drugs? IF YES: Did you inject within the last 6 months?,,
ZAF2018BBS_FSW,kp,inject_6mnths,2,0,,Have you ever injected drugs? IF YES: Did you inject within the last 6 months?,,
ZAF2018BBS_FSW,kp,inject_6mnths,3,1,,Have you ever injected drugs? IF YES: Did you inject within the last 6 months?,,
COG2017BBS_MSM,kp,inject_6mnths,0,0,,Have you tried injecting any of these substances during the pastsix months?,,
COG2017BBS_MSM,kp,inject_6mnths,1,1,,Have you tried injecting any of these substances during the pastsix months?,,
COG2017BBS_MSM,kp,inject_6mnths,2,,,Have you tried injecting any of these substances during the pastsix months?,,
GHA2017BBS_MSM,kp,inject_6mnths,1,1,,"In the last 6 months, have you injected any illicit or illegal drugs?",,
GHA2017BBS_MSM,kp,inject_6mnths,2,0,,"In the last 6 months, have you injected any illicit or illegal drugs?",,
GHA2017BBS_MSM,kp,inject_6mnths,99,,,"In the last 6 months, have you injected any illicit or illegal drugs?",,
GHA2017BBS_MSM,kp,inject_6mnths,888,,,"In the last 6 months, have you injected any illicit or illegal drugs?",,
ZMB2021BBS_MSM,kp,inject_6mnths,1,1,,"In the last 6 months, have you injected drugs to get high?",,
ZMB2021BBS_MSM,kp,inject_6mnths,2,0,,"In the last 6 months, have you injected drugs to get high?",,
NGA2014BBS_FSW,kp,inject_dur,888,,,how long have you been injecting drugs(years)?,,
NGA2014BBS_MSM,kp,inject_dur,888,,,how long have you been injecting drugs(years)?,,
NGA2014BBS_PWID,kp,inject_dur,888,,,how long have you been injecting drugs(years)?,,
ZMB2017BBS_FSW,kp,inject_dur,99,,,How long have you been injecting non-prescribed/illicit drugs?,,
LSO2019BBS_FSW,kp,inject_ever,1,1,,,,idu
LSO2019BBS_FSW,kp,inject_ever,2,0,,,,idu
LSO2019BBS_FSW,kp,inject_ever,88,,,,,idu
LSO2019BBS_FSW,kp,inject_ever,99,,,,,idu
SWZ2020BBS_FSW,kp,inject_ever,0,0,,,,idu
SWZ2020BBS_FSW,kp,inject_ever,1,1,,,,idu
SWZ2020BBS_FSW,kp,inject_ever,2,1,,,,idu
NAM2019BBS_MSM,kp,inject_ever,0,0,,,,idu
NAM2019BBS_MSM,kp,inject_ever,1,1,,,,idu
NAM2019BBS_MSM,kp,inject_ever,9,,,,,idu
NAM2019BBS_FSW,kp,inject_ever,0,0,,,,idu
NAM2019BBS_FSW,kp,inject_ever,1,1,,,,idu
NAM2019BBS_FSW,kp,inject_ever,9,,,,,idu
MWI2019BBS_FSW,kp,inject_ever,0,0,,,,idu
MWI2019BBS_FSW,kp,inject_ever,1,1,,,,idu
MWI2019BBS_FSW,kp,inject_ever,2,1,,,,idu
MWI2019BBS_FSW,kp,inject_ever,888,,,,,idu
UGA2021BBS_FSW,kp,inject_ever,1,1,,Have you ever injected drugs to get high or feel better?,,idu
UGA2021BBS_FSW,kp,inject_ever,2,1,,,,idu
UGA2021BBS_FSW,kp,inject_ever,3,0,,,,idu
UGA2021BBS_FSW,kp,inject_ever,998,,,,,idu
UGA2021BBS_MSM,kp,inject_ever,1,1,,Have you ever injected drugs to get high or feel better?,,idu
UGA2021BBS_MSM,kp,inject_ever,2,1,,,,idu
UGA2021BBS_MSM,kp,inject_ever,3,0,,,,idu
UGA2021BBS_MSM,kp,inject_ever,998,,,,,idu
SWZ2020BBS_TGW,kp,inject_ever,No,0,,,,
BEN2015BBS_FSW,kp,inject_ever,1,0,,,,
BEN2015BBS_FSW,kp,inject_ever,2,1,,,,
BEN2015BBS_FSW,kp,inject_ever,3,1,,,,
BEN2015BBS_FSW,kp,inject_ever,4,1,,,,
SSD2019BBS_FSW,kp,inject_ever,1,1,,,,
SSD2019BBS_FSW,kp,inject_ever,2,0,,,,
SSD2019BBS_FSW,kp,inject_ever,7,,,,,
SSD2019BBS2_FSW,kp,inject_ever,1,1,,,,
SSD2019BBS2_FSW,kp,inject_ever,2,0,,,,
SSD2019BBS2_FSW,kp,inject_ever,7,,,,,
TGO2017BBS_MSM,kp,inject_ever,1,1,,,,
TGO2017BBS_MSM,kp,inject_ever,2,0,,,,
TGO2017BBS_MSM,kp,inject_ever,3,,,,,
TGO2017BBS_MSM,kp,inject_ever,4,,,,,
TGO2017BBS_CFSW,kp,inject_ever,1,1,,,,
TGO2017BBS_CFSW,kp,inject_ever,2,0,,,,
TGO2017BBS_CFSW,kp,inject_ever,3,,,,,
GHA2019BBS_FSW,kp,inject_ever,0,0,,,,
GHA2019BBS_FSW,kp,inject_ever,1,1,,,,
GHA2019BBS_FSW,kp,inject_ever,98,,,,,
GHA2019BBS_FSW,kp,inject_ever,99,,,,,
MOZ2012BBS_FSW,kp,inject_ever,1,0,,,,
MOZ2012BBS_FSW,kp,inject_ever,2,1,,,,
MOZ2012BBS_FSW,kp,inject_ever,3,1,,,,
MOZ2012BBS_FSW,kp,inject_ever,9,,,,,
MOZ2011BBS_MSM,kp,inject_ever,1,0,,,,
MOZ2011BBS_MSM,kp,inject_ever,2,1,,,,
MOZ2011BBS_MSM,kp,inject_ever,9,,,,,
ZAF2014BBS_FSW,kp,inject_ever,1,0,,,,
ZAF2014BBS_FSW,kp,inject_ever,2,1,,,,
ZAF2014BBS_FSW,kp,inject_ever,3,1,,,,
MOZ2021BBS_MSM,kp,inject_ever,Nao,0,,,,
MOZ2021BBS_MSM,kp,inject_ever,Nao_sabe_ou_Nao_lembra,,,,,
MOZ2021BBS_MSM,kp,inject_ever,Sim_mais_Nao_nos_ult,1,,,,
MOZ2021BBS_MSM,kp,inject_ever,Sim_nos_ultimos_12_m,1,,,,
UGA2012BBS_FSW,kp,inject_ever,1,1,,Some people inject drugs with a syringe for pleasure.  Have you ever injected drugs for pleasure?,,
UGA2012BBS_FSW,kp,inject_ever,2,0,,Some people inject drugs with a syringe for pleasure.  Have you ever injected drugs for pleasure?,,
UGA2012BBS_MSM,kp,inject_ever,1,1,,,,
UGA2012BBS_MSM,kp,inject_ever,2,0,,,,
UGA2012BBS_PWUD,kp,inject_ever,1,1,,,,
UGA2012BBS_PWUD,kp,inject_ever,2,0,,,,
BEN2005ACA_FSW,kp,inject_ever,*,,,,,idu
BEN2005ACA_FSW,kp,inject_ever,1,1,,,,idu
BEN2005ACA_FSW,kp,inject_ever,2,0,,,,idu
BEN2005ACA_FSW,kp,inject_ever,8,,,,,idu
COD2019BBS_PWID,kp,inject_ever,oui,1,,,,
COG2017BBS_PWID,kp,inject_ever,0,0,,,,
COG2017BBS_PWID,kp,inject_ever,1,1,,,,
ZAF2013BBS_MSM,kp,inject_ever,1,0,,,,
ZAF2013BBS_MSM,kp,inject_ever,2,1,,,,
ZAF2022ACA_PWID,kp,inject_ever,1,1,,,,
MLI2014BBS_MSM,kp,inject_ever,1,1,,Some people inject drugs with a syringe for pleasure or for reasons not recommended by a doctor.  Have you ever in your life injected any drugs other than those prescribed for you?,,
MLI2014BBS_MSM,kp,inject_ever,2,0,,Some people inject drugs with a syringe for pleasure or for reasons not recommended by a doctor.  Have you ever in your life injected any drugs other than those prescribed for you?,,
ZWE2022ACA_PWID,kp,inject_ever,Yes,1,,,,
ZAF2018BBS_FSW,kp,inject_ever,1,0,,Have you ever injected drugs? IF YES: Did you inject within the last 6 months?,,
ZAF2018BBS_FSW,kp,inject_ever,2,1,,Have you ever injected drugs? IF YES: Did you inject within the last 6 months?,,
ZAF2018BBS_FSW,kp,inject_ever,3,1,,Have you ever injected drugs? IF YES: Did you inject within the last 6 months?,,
RWA2015BBS_MSM,kp,inject_ever,1,1,,,,
RWA2015BBS_MSM,kp,inject_ever,2,0,,,,
GHA2017BBS_MSM,kp,inject_ever,1,1,,Have you ever injected any drugs other than those prescribed for you?,,
GHA2017BBS_MSM,kp,inject_ever,2,0,,Have you ever injected any drugs other than those prescribed for you?,,
GHA2017BBS_MSM,kp,inject_ever,88,,,Have you ever injected any drugs other than those prescribed for you?,,
GHA2017BBS_MSM,kp,inject_ever,99,,,Have you ever injected any drugs other than those prescribed for you?,,
GHA2017BBS_MSM,kp,inject_ever,888,,,Have you ever injected any drugs other than those prescribed for you?,,
ZMB2023BBS_FSW,kp,inject_ever,1,1,,Some people inject drugs with a syringe for pleasure or for reasons not recommended by a doctor.  Have you ever injected any drugs to get high?,,
ZMB2023BBS_FSW,kp,inject_ever,2,0,,Some people inject drugs with a syringe for pleasure or for reasons not recommended by a doctor.  Have you ever injected any drugs to get high?,,
ZMB2023BBS_FSW,kp,inject_ever,999,,,Some people inject drugs with a syringe for pleasure or for reasons not recommended by a doctor.  Have you ever injected any drugs to get high?,,
ZMB2017BBS_FSW,kp,inject_ever,9,,,Have you ever injected non-prescribed/illicit drugs?,,
TZA2022BBS_FSW,kp,inject_ever,Hapana,0,,,,
TZA2022BBS_FSW,kp,inject_ever,Ndiyo,1,,,,
TZA2022BBS_FSW,kp,inject_ever,Sijui,,,,,
TZA2022BBS_PWID,kp,inject_ever,Hapana,0,,,,
TZA2022BBS_PWID,kp,inject_ever,Ndiyo,1,,,,
CAF2019BBS_MSM,kp,inject_ever,0,0,,Avez-vous déjà consommé des drogues dures ? (Il faut préciser les types des drogues dures et citer quelques exemples),,
CAF2019BBS_MSM,kp,inject_ever,1,1,,Avez-vous déjà consommé des drogues dures ? (Il faut préciser les types des drogues dures et citer quelques exemples),,
CAF2019BBS_MSM,kp,inject_ever,2,0,,Avez-vous déjà consommé des drogues dures ? (Il faut préciser les types des drogues dures et citer quelques exemples),,
CAF2019BBS_MSM,kp,inject_ever,3,1,,Avez-vous déjà consommé des drogues dures ? (Il faut préciser les types des drogues dures et citer quelques exemples),,
CAF2019BBS_MSM,kp,inject_ever,4,0,,Avez-vous déjà consommé des drogues dures ? (Il faut préciser les types des drogues dures et citer quelques exemples),,
SEN2017BBS_MSM,kp,inject_ever,0,0,,Avez-vous déjà consommé des drogues dures ?,,
SEN2017BBS_MSM,kp,inject_ever,1,1,,Avez-vous déjà consommé des drogues dures ?,,
SEN2017BBS_MSM,kp,inject_ever,2,0,,Avez-vous déjà consommé des drogues dures ?,,
SEN2017BBS_MSM,kp,inject_ever,3,1,,Avez-vous déjà consommé des drogues dures ?,,
ZMB2021BBS_MSM,kp,inject_ever,1,1,,"Some people inject drugs with a syringe for pleasure or for reasons not recommended by a doctor. Have you ever in your life injected any drugs to get high? By injecting, I mean any time you have used any illegal or illicit drugs with a needle, either by injecting into the vein, injecting under the skin, or injecting into your muscle.",,
ZMB2021BBS_MSM,kp,inject_ever,2,0,,"Some people inject drugs with a syringe for pleasure or for reasons not recommended by a doctor. Have you ever in your life injected any drugs to get high? By injecting, I mean any time you have used any illegal or illicit drugs with a needle, either by injecting into the vein, injecting under the skin, or injecting into your muscle.",,
ZMB2021BBS_MSM,kp,inject_ever,999,,,"Some people inject drugs with a syringe for pleasure or for reasons not recommended by a doctor. Have you ever in your life injected any drugs to get high? By injecting, I mean any time you have used any illegal or illicit drugs with a needle, either by injecting into the vein, injecting under the skin, or injecting into your muscle.",,
BEN2017ACA_FSW,kp,inject_ever,1,0,,Certaines personnes s'injectent de la drogue dans le sang  En avez-vous déjà essayé ?,,
BEN2017ACA_FSW,kp,inject_ever,2,1,,Certaines personnes s'injectent de la drogue dans le sang  En avez-vous déjà essayé ?,,
MWI2019BBS_FSW,kp,inject_ever_partners,0,0,,,,
MWI2019BBS_FSW,kp,inject_ever_partners,1,1,,,,
MWI2019BBS_FSW,kp,inject_ever_partners,2,1,,,,
MWI2019BBS_FSW,kp,inject_ever_partners,888,,,,,
NAM2019BBS_MSM,kp,inject_freq,9,,,,,
NAM2019BBS_FSW,kp,inject_freq,9,,,,,
NAM2019BBS_FSW,kp,inject_freq,1,0,,,,
NAM2019BBS_FSW,kp,inject_freq,2,1,,,,
NAM2019BBS_FSW,kp,inject_freq,3,2,,,,
NAM2019BBS_FSW,kp,inject_freq,8,,,,,
MOZ2014BBS_PWID,kp,inject_freq,1,1,,,,
MOZ2014BBS_PWID,kp,inject_freq,2,2,,,,
MOZ2014BBS_PWID,kp,inject_freq,3,3,,,,
MOZ2014BBS_PWID,kp,inject_freq,4,4,,,,
MOZ2014BBS_PWID,kp,inject_freq,5,0,,,,
ZAF2017BBS_MSM,kp,inject_freq,2,1,,,,
ZAF2017BBS_MSM,kp,inject_freq,3,2,,,,
ZAF2017BBS_MSM,kp,inject_freq,4,3,,,,
ZAF2017BBS_MSM,kp,inject_freq,5,4,,,,
ZAF2017BBS_PWID,kp,inject_freq,1,1,,,,
ZAF2017BBS_PWID,kp,inject_freq,2,2,,,,
ZAF2017BBS_PWID,kp,inject_freq,3,3,,,,
ZAF2017BBS_PWID,kp,inject_freq,4,4,,,,
ZMB2021BBS_PWID,kp,inject_freq,1,1,,,,
ZMB2021BBS_PWID,kp,inject_freq,2,2,,,,
ZMB2021BBS_PWID,kp,inject_freq,3,4,,,,
ZMB2021BBS_PWID,kp,inject_freq,4,4,,,,
ZMB2021BBS_PWID,kp,inject_freq,5,4,,,,
ZMB2017BBS_FSW,kp,inject_freq,1,1,,How frequently did you inject drugs in the past 6 months?,,
ZMB2017BBS_FSW,kp,inject_freq,8,,,How frequently did you inject drugs in the past 6 months?,,
ZMB2017BBS_FSW,kp,inject_freq,9,,,How frequently did you inject drugs in the past 6 months?,,
ZWE2022ACA_PWID,kp,inject_freq_day,Less than once per day,0,,"In the past 6 months, how often, on average did you inject per day? (Binary variable)",,
ZWE2022ACA_PWID,kp,inject_freq_day,More than once per day,1,,,,
BEN2015BBS_FSW,kp,inject_freq_wk,1,0,,,,
BEN2015BBS_FSW,kp,inject_freq_wk,2,1,,,,
BEN2015BBS_FSW,kp,inject_freq_wk,3,2,,,,
BEN2015BBS_FSW,kp,inject_freq_wk,4,3,,,,
MWI2020BBS_TG,kp,inject_hormones,0,1,,What product do you use (for purposes of enhancing your self-identified gender features),,
MWI2020BBS_TG,kp,inject_hormones,1,0,,What product do you use (for purposes of enhancing your self-identified gender features),,
MWI2020BBS_TG,kp,inject_hormones,88,,,What product do you use (for purposes of enhancing your self-identified gender features),,
NGA2020BBS_TG,kp,inject_hormones_yr,At_least_once_a_day,1,,"In the last 12 months, how often did you get hormone injection",,
NGA2020BBS_TG,kp,inject_hormones_yr,Don't_know,,,"In the last 12 months, how often did you get hormone injection",,
NGA2020BBS_TG,kp,inject_hormones_yr,Never,0,,"In the last 12 months, how often did you get hormone injection",,
NGA2020BBS_TG,kp,inject_hormones_yr,No_response,,,"In the last 12 months, how often did you get hormone injection",,
NGA2020BBS_TG,kp,inject_hormones_yr,Once_a_month,1,,"In the last 12 months, how often did you get hormone injection",,
NGA2020BBS_TG,kp,inject_hormones_yr,Once_a_week,1,,"In the last 12 months, how often did you get hormone injection",,
SEN2015BBS_FSW,kp,inject_lastmnth,non,0,,Q123A)Avez-vous consomme au cours des 30 derniers jours injection d'heroine.,,
CAF2019BBS_FSW,kp,inject_lastmnth,2,0,,Consommation de l'heroine (Injectable) au 30 derniers jours,,
SEN2019BBS_FSW,kp,inject_lastmnth,0,0,,[From questions asking which drugs taken last month] Heroine en injection,,
ZMB2021BBS_PWID,kp,inject_whenlast,1,1,,When was the last time you injected drugs?,,
ZMB2021BBS_PWID,kp,inject_whenlast,2,2,,When was the last time you injected drugs?,,
ZMB2021BBS_PWID,kp,inject_whenlast,3,3,,When was the last time you injected drugs?,,
ZMB2021BBS_PWID,kp,inject_whenlast,4,4,,When was the last time you injected drugs?,,
BDI2021BBS_PWID,kp,inject_whenlast,1,1,,Injection des drogues pour la derniere fois,,
BDI2021BBS_PWID,kp,inject_whenlast,2,2,,Injection des drogues pour la derniere fois,,
BDI2021BBS_PWID,kp,inject_whenlast,3,3,,Injection des drogues pour la derniere fois,,
BDI2021BBS_PWID,kp,inject_whenlast,5,,,Injection des drogues pour la derniere fois,,
AGO2018PLACE_FSW,kp,inject_yr,1,1,,Have you injected a non-prescription drug in the past 12 mnths?,,idu
AGO2018PLACE_FSW,kp,inject_yr,2,0,,,,idu
AGO2018PLACE_FSW,kp,inject_yr,8888,,,,,idu
AGO2018PLACE_MSM,kp,inject_yr,1,1,,,,idu
AGO2018PLACE_MSM,kp,inject_yr,2,0,,,,idu
AGO2018PLACE_MSM,kp,inject_yr,8888,,,,,idu
AGO2018PLACE_TGW,kp,inject_yr,1,1,,,,idu
AGO2018PLACE_TGW,kp,inject_yr,2,0,,,,idu
AGO2018PLACE_TGW,kp,inject_yr,8888,,,,,idu
AGO2018PLACE_PWID,kp,inject_yr,1,1,,,,idu
AGO2018PLACE_PWID,kp,inject_yr,2,0,,,,idu
AGO2018PLACE_PWID,kp,inject_yr,8888,,,,,idu
GHA2011BBS_FSW,kp,inject_yr,1,1,,Have you injected drugs recreationally in the past 12 months?,,
GHA2011BBS_FSW,kp,inject_yr,2,0,,,,
GHA2011BBS_FSW,kp,inject_yr,98,,,,,
GHA2011BBS_FSW,kp,inject_yr,99,,,,,
GHA2011BBS_CFSW,kp,inject_yr,1,1,,,,
GHA2011BBS_CFSW,kp,inject_yr,2,0,,,,
GHA2011BBS_CFSW,kp,inject_yr,98,,,,,
GHA2011BBS_CFSW,kp,inject_yr,99,,,,,
GHA2015BBS_FSW,kp,inject_yr,1,1,,,,
GHA2015BBS_FSW,kp,inject_yr,2,0,,,,
GHA2015BBS_NPP,kp,inject_yr,1,1,,,,
GHA2015BBS_NPP,kp,inject_yr,2,0,,,,
GHA2015BBS_NPP,kp,inject_yr,98,,,,,
GHA2015BBS_NPP,kp,inject_yr,99,,,,,
MOZ2011BBS_MSM,kp,inject_yr,1,0,,,,
MOZ2011BBS_MSM,kp,inject_yr,2,0,,,,
MOZ2011BBS_MSM,kp,inject_yr,9,,,,,
ZAF2014BBS_FSW,kp,inject_yr,1,0,,,,
ZAF2014BBS_FSW,kp,inject_yr,2,0,,,,
ZAF2014BBS_FSW,kp,inject_yr,3,1,,,,
BEN2017BBS_MSM,kp,inject_yr,3,,,,,
KEN2016ACA2_MSM,kp,inject_yr,8,,,,,
KEN2016ACA2_MSM,kp,inject_yr,9,,,,,
MOZ2021BBS_MSM,kp,inject_yr,Nao,0,,,,
MOZ2021BBS_MSM,kp,inject_yr,Nao_sabe_ou_Nao_lembra,,,,,
MOZ2021BBS_MSM,kp,inject_yr,Sim_mais_Nao_nos_ult,0,,,,
MOZ2021BBS_MSM,kp,inject_yr,Sim_nos_ultimos_12_m,1,,,,
NGA2014BBS_FSW,kp,inject_yr,1,1,,,,
NGA2014BBS_FSW,kp,inject_yr,2,0,,,,
NGA2014BBS_FSW,kp,inject_yr,9,,,,,
NGA2014BBS_MSM,kp,inject_yr,1,1,,,,
NGA2014BBS_MSM,kp,inject_yr,2,0,,,,
NGA2014BBS_MSM,kp,inject_yr,9,,,,,
NGA2014BBS_PWID,kp,inject_yr,1,1,,,,
NGA2014BBS_PWID,kp,inject_yr,2,0,,,,
NGA2014BBS_PWID,kp,inject_yr,9,,,,,
NGA2020BBS_TG,kp,inject_yr,No,0,,Some people have tried injecting drugs using a syringe.  Have you injected drugs in the last 12 months?,,
NGA2020BBS_TG,kp,inject_yr,No_response,,,Some people have tried injecting drugs using a syringe.  Have you injected drugs in the last 12 months?,,
NGA2020BBS_TG,kp,inject_yr,Yes,1,,Some people have tried injecting drugs using a syringe.  Have you injected drugs in the last 12 months?,,
AGO2018PLACE_FSW,kp,ins_rec,1,1,,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both?",,behaviour
AGO2018PLACE_FSW,kp,ins_rec,2,2,,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both?",,behaviour
AGO2018PLACE_FSW,kp,ins_rec,3,3,,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both?",,behaviour
AGO2018PLACE_MSM,kp,ins_rec,1,1,,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both?",,behaviour
AGO2018PLACE_MSM,kp,ins_rec,2,2,,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both?",,behaviour
AGO2018PLACE_MSM,kp,ins_rec,3,3,,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both?",,behaviour
AGO2018PLACE_TGW,kp,ins_rec,1,1,,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both?",,behaviour
