survey_id,dataset,variable,var_raw,var_label_raw,analysis,notes
UGA2012BBS_FSW,kp,hivtest_ever,HVTEST,,,
KEN2016ACA2_MSM,kp,hivtest_ever,q808,,,
UGA2012BBS_MSM,kp,hivtest_ever,HVTEST,,,
UGA2012BBS_PWUD,kp,hivtest_ever,HVTEST,,,
ZAF2018BBS_FSW,kp,hivtest_ever,vct1,,,
MWI2013BBS_FSW,kp,hivtest_ever,Q1326,,,
MWI2006BBS_FSW,kp,hivtest_ever,q1023,,,
MOZ2017PLACE_FSW,kp,hivtest_ever,C91a,,,
MOZ2017PLACE_MSM,kp,hivtest_ever,C91a,,,
MOZ2017PLACE_PWID,kp,hivtest_ever,C91a,,,
MOZ2017PLACE_TGM,kp,hivtest_ever,C91a,,,
MOZ2017PLACE_TGW,kp,hivtest_ever,C91a,,,
COD2019BBS1_FSW,kp,hivtest_ever,deja_teste_VIH,,,
MWI2019BBS_MSM,kp,hivtest_ever,Q8_18,,,
NGA2014BBS_FSW,kp,hivtest_ever,q1319_ts,,,
NGA2014BBS_MSM,kp,hivtest_ever,q1319_ts,,,
NGA2014BBS_PWID,kp,hivtest_ever,q1319_ts,,,
RWA2015BBS_MSM,kp,hivtest_ever,TEST,,,
RWA2018BBS_MSM,kp,hivtest_ever,q8_28,,,
SEN2007ACA_MSM,kp,hivtest_ever,v502,,,
COG2017BBS_PWID,kp,hivtest_ever,S6Q02,,,
COG2017BBS_MSM,kp,hivtest_ever,s05q13,,,
MOZ2021BBS_FSW,kp,hivtest_ever,tesprehiv_vct1,,,
BEN2022BBS_MSM,kp,hivtest_ever,Q513,,,
BEN2022BBS_FSW,kp,hivtest_ever,Q60,,,
BEN2022BBS_PWID,kp,hivtest_ever,Q811,,,
ZAF2012ACA_FSW,kp,hivtest_ever,hct,,,
MOZ2012ACA_FSW,kp,hivtest_ever,hct,,,
KEN2012ACA_FSW,kp,hivtest_ever,hct,,,
GHA2017BBS_MSM,kp,hivtest_ever,q1018,,,
COD2022BBS_FSW,kp,hivtest_ever,testdep,,,
COD2022BBS_MSM,kp,hivtest_ever,testdep,,,
COD2022BBS_PWID,kp,hivtest_ever,testdep,,,
COD2022BBS_TG,kp,hivtest_ever,testdep,,,
ZMB2023BBS_FSW,kp,hivtest_ever,CSCTEV,,,
ZMB2021BBS_PWID,kp,hivtest_ever,csctev,,,
ZMB2017BBS_FSW,kp,hivtest_ever,vct1,,,
TZA2022BBS_FSW,kp,hivtest_ever,Ever_tested_HIV,,,
TZA2022BBS_PWID,kp,hivtest_ever,Ever_tested_HIV,,,
BDI2021BBS_FSW,kp,hivtest_ever,q0173,,,
BDI2021BBS_MSM,kp,hivtest_ever,q613,,,
BDI2021BBS_PWID,kp,hivtest_ever,q715,,,
GIN2022BBS_PWID,kp,hivtest_ever,Q811,,,
RWA2015BBS_FSW,kp,hivtest_ever,q815,,,
CAF2019BBS_MSM,kp,hivtest_ever,Q502,,,
SEN2017BBS_MSM,kp,hivtest_ever,chapitre5mrq502,,,
NGA2020BBS_TG,kp,hivtest_ever,q1001,,,
ZMB2021BBS_MSM,kp,hivtest_ever,csctev,,,
NAM2019BBS_MSM,kp,hivtest_freq,vct4b,,,
NAM2019BBS_FSW,kp,hivtest_freq,vct4b,,,
ZAF2017BBS_MSM,kp,hivtest_freq,vct4b,,,
NAM2019BBS_MSM,kp,hivtest_hosp,vct3a,,,
NAM2019BBS_FSW,kp,hivtest_hosp,vct3a,,,
RWA2015BBS_FSW,kp,hivtest_howmany12,q817,,,
ZAF2017BBS_MSM,kp,hivtest_lastdate,vct2,,,
ZMB2017BBS_FSW,kp,hivtest_lastdate,vct2,,,
ZMB2023BBS_FSW,kp,hivtest_lastnegative_mm,CSCLNM,,,
ZMB2023BBS_FSW,kp,hivtest_lastnegative_yy,CSCLNY,,,
UGA2021BBS_FSW,kp,hivtest_lastreslt,tsres,,,
UGA2021BBS_MSM,kp,hivtest_lastreslt,tsres,,,
MOZ2021BBS_MSM,kp,hivtest_lastreslt,ident11_vct6,,,
COD2019BBS1_FSW,kp,hivtest_lastreslt,q1109,,,
COD2019BBS_MSM,kp,hivtest_lastreslt,q1209,,,
COD2019BBS_PWID,kp,hivtest_lastreslt,q1209a,,,
GIN2022BBS_FSW,kp,hivtest_lastreslt,Q0168,,,
GIN2022BBS_MSM,kp,hivtest_lastreslt,Q521,,,Same name
GIN2022BBS_MSM,kp,hivtest_lastreslt,Q819,,,Same name
RWA2015BBS_MSM,kp,hivtest_lastreslt,REASTEST,,,
ZWE2019BBS_MSM,kp,hivtest_lastreslt,CSCTRS,,,
MOZ2021BBS_FSW,kp,hivtest_lastreslt,tesprehiv_vct6,,,
BEN2022BBS_MSM,kp,hivtest_lastreslt,Q521,,,
BEN2022BBS_FSW,kp,hivtest_lastreslt,Q64,,,
BEN2022BBS_PWID,kp,hivtest_lastreslt,Q819,,,
GHA2017BBS_MSM,kp,hivtest_lastreslt,q1023,,,
COD2022PSE_MSM,kp,hivtest_lastreslt,statserol,,,
COD2022PSE_FSW,kp,hivtest_lastreslt,statserol,,,
COD2022PSE_PWID,kp,hivtest_lastreslt,statserol,,,
COD2022PSE_TG,kp,hivtest_lastreslt,statserol,,,
COD2022BBS_FSW,kp,hivtest_lastreslt,statserol,,,
COD2022BBS_MSM,kp,hivtest_lastreslt,statserol,,,
COD2022BBS_PWID,kp,hivtest_lastreslt,statserol,,,
COD2022BBS_TG,kp,hivtest_lastreslt,statserol,,,
ZAF2022ACA_PWID,kp,hivtest_lastreslt,hivstatus,,,
ZWE2022ACA_PWID,kp,hivtest_lastrslt,Q386,,,
GHA2011BBS_FSW,kp,hivtest_lastrslt,HIVVIRUS812,,,
UGA2012BBS_FSW,kp,hivtest_lastrslt,HVRES,,,
UGA2012BBS_MSM,kp,hivtest_lastrslt,HVRES,,,
ZAF2018BBS_FSW,kp,hivtest_lastrslt,vct6,,,
ZMB2023BBS_FSW,kp,hivtest_lastrslt,CSCTRS,,,
ZMB2021BBS_PWID,kp,hivtest_lastrslt,csctrs,,,
ZMB2017BBS_FSW,kp,hivtest_lastrslt,,,,
TZA2022BBS_FSW,kp,hivtest_lastrslt,recent_HIV_test_results,,,
TZA2022BBS_PWID,kp,hivtest_lastrslt,recent_HIV_test_results,,,
BDI2021BBS_FSW,kp,hivtest_lastrslt,hiv,,,
BDI2021BBS_MSM,kp,hivtest_lastrslt,q620,,,
BDI2021BBS_PWID,kp,hivtest_lastrslt,q717,,,
RWA2015BBS_FSW,kp,hivtest_lastrslt,q822,,,
SEN2015BBS_FSW,kp,hivtest_lastrslt,NB430,,,
GIN2022BBS_MSM,kp,hivtest_lastrslt,Q521,,,
CAF2019BBS_FSW,kp,hivtest_lastrslt,QB432,,,
CAF2019BBS_MSM,kp,hivtest_lastrslt,resVIH,,,
SEN2019BBS_FSW,kp,hivtest_lastrslt,QQUM2QB543,,,
NGA2020BBS_TG,kp,hivtest_lastrslt,q1002,,,
ZMB2021BBS_MSM,kp,hivtest_lastrslt,csctrs,,,
NAM2019BBS_MSM,kp,hivtest_mob,vct3c,,,
NAM2019BBS_FSW,kp,hivtest_mob,vct3c,,,
NAM2019BBS_MSM,kp,hivtest_ngo,vct3f,,,
NAM2019BBS_FSW,kp,hivtest_ngo,vct3f,,,
NAM2019BBS_MSM,kp,hivtest_other,vct3g,,,
NAM2019BBS_FSW,kp,hivtest_other,vct3g,,,
NAM2019BBS_MSM,kp,hivtest_priv,vct3b,,,
NAM2019BBS_FSW,kp,hivtest_priv,vct3b,,,
NAM2019BBS_MSM,kp,hivtest_sch,vct3d,,,
NAM2019BBS_FSW,kp,hivtest_sch,vct3d,,,
NAM2019BBS_MSM,kp,hivtest_whenlast,vct2,,,
NAM2019BBS_FSW,kp,hivtest_whenlast,vct2,,,
MWI2019BBS_FSW,kp,hivtest_whenlast,Q6_10,,,
TGO2017BBS_CFSW,kp,hivtest_whenlast,lastest,,,
GHA2015BBS_NPP,kp,hivtest_whenlast,q914,,,
ZAF2014BBS_FSW,kp,hivtest_whenlast,vct3,,,
MWI2013BBS_FSW,kp,hivtest_whenlast,Q1327,,,
COD2019BBS_MSM,kp,hivtest_whenlast,q1208,,,
COD2019BBS_PWID,kp,hivtest_whenlast,q1208,,,
RWA2015BBS_MSM,kp,hivtest_whenlast,HIV_RES,,,
ZWE2019BBS_MSM,kp,hivtest_whenlast,CSCTDD,,,
NGA2020BBS_TG,kp,hivtest_whenlast,q924,,,
LSO2019BBS_MSM,kp,hivtest_whenlast_cat,q9020,,,
COG2017BBS_MSM,kp,hivtest_whenlast_cat,s05q15,,,
TGO2017BBS_FSW,kp,hivtest_whenlast_cat,lasttes,,,
TGO2017BBS_MSM,kp,hivtest_whenlast_cat,lasttes,,,
TGO2017BBS_PWID,kp,hivtest_whenlast_cat,lasttes,,,
TGO2015BBS_MSM,kp,hivtest_whenlast_cat,Q704,,,
BEN2017BBS_MSM,kp,hivtest_whenlast_cat,Q508,,,
BEN2013BBS_MSM,kp,hivtest_whenlast_cat,Q508,,,
GIN2022BBS_FSW,kp,hivtest_whenlast_cat,Q0162,,,
GIN2022BBS_MSM,kp,hivtest_whenlast_cat,Q515,,,
SEN2007ACA_MSM,kp,hivtest_whenlast_cat,v504,,,
ZAF2012ACA_FSW,kp,hivtest_whenlast_cat,hctwhen,,,
MOZ2012ACA_FSW,kp,hivtest_whenlast_cat,hctwhen,,,
KEN2012ACA_FSW,kp,hivtest_whenlast_cat,hctwhen,,,
GHA2017BBS_MSM,kp,hivtest_whenlast_cat,q1020,,,
BDI2021BBS_MSM,kp,hivtest_whenlast_cat,q615,,,
ZAF2017ACA_PWID,kp,hivtest_whenlast_cat,WhenwasthelastHIVtest,,,
CIV2017ACA_FSW,kp,hivtest_whenlast_cat,hivtest_whenlast_cat,,,
ZAF2017ACA_FSW,kp,hivtest_whenlast_cat,WhenwasthelastHIVtest,,,
ZAF2017ACA_MSM,kp,hivtest_whenlast_cat,WhenwasthelastHIVtest,,,
CAF2019BBS_MSM,kp,hivtest_whenlast_cat,testquand,,,
SEN2017BBS_MSM,kp,hivtest_whenlast_cat,chapitre5mrq504,,,
GHA2015BBS_FSW,kp,hivtest_whenlast_cat2,Q810,,,
MOZ2012BBS_FSW,kp,hivtest_whenlast_cat2,VCT3,,,
MOZ2011BBS_MSM,kp,hivtest_whenlast_cat2,VCT3,,,
MOZ2014BBS_PWID,kp,hivtest_whenlast_cat2,VCT3,,,
MOZ2021BBS_MSM,kp,hivtest_whenlast_cat2,ident11_vct3,,,
MOZ2017PLACE_FSW,kp,hivtest_whenlast_cat2,C91,,,
MOZ2017PLACE_MSM,kp,hivtest_whenlast_cat2,C91,,,
MOZ2017PLACE_PWID,kp,hivtest_whenlast_cat2,C91,,,
MOZ2017PLACE_TGM,kp,hivtest_whenlast_cat2,C91,,,
MOZ2017PLACE_TGW,kp,hivtest_whenlast_cat2,C91,,,
GIN2022BBS_MSM,kp,hivtest_whenlast_cat2,Q813,,,
BEN2022BBS_MSM,kp,hivtest_whenlast_cat2,Q515,,,
BEN2022BBS_FSW,kp,hivtest_whenlast_cat2,Q61,,,
BEN2022BBS_PWID,kp,hivtest_whenlast_cat2,Q813,,,
ZMB2021BBS_PWID,kp,hivtest_whenlast_cat2,csctti,,,
GIN2022BBS_PWID,kp,hivtest_whenlast_cat2,Q813,,,
SEN2019BBS_FSW,kp,hivtest_whenlast_cat2,QQUMQB538,,,
ZMB2021BBS_MSM,kp,hivtest_whenlast_cat2,csctti,,,
RWA2015BBS_FSW,kp,hivtest_whenlast_mnths,q818,,,
SSD2016BBS_FSW,kp,hivtest_whenlastmnth,cscttm1,,,
SSD2017BBS_FSW,kp,hivtest_whenlastmnth,CSCTTM,,,
SSD2019BBS_FSW,kp,hivtest_whenlastmnth,CSCTMM,,,
SSD2019BBS2_FSW,kp,hivtest_whenlastmnth,CSCTMM,,,
MWI2019BBS_CFSW,kp,hivtest_whenlastmnth,Q96,,,
ZMB2023BBS_FSW,kp,hivtest_whenlastmnth,CSCTMM,,,
ZMB2021BBS_MSM,kp,hivtest_whenlastmnth,csctmm,,,
SSD2016BBS_FSW,kp,hivtest_whenlastyr,csctty1,,,
SSD2017BBS_FSW,kp,hivtest_whenlastyr,CSCTTY,,,
SSD2019BBS_FSW,kp,hivtest_whenlastyr,CSCTYY,,,
SSD2019BBS2_FSW,kp,hivtest_whenlastyr,CSCTYY,,,
MWI2019BBS_CFSW,kp,hivtest_whenlastyr,Q96_1,,,
UGA2012BBS_FSW,kp,hivtest_whenlastyr,HVTSTLT,,,
UGA2012BBS_MSM,kp,hivtest_whenlastyr,HVTSTLT,,,
UGA2012BBS_PWUD,kp,hivtest_whenlastyr,HVTSTLT,,,
ZMB2023BBS_FSW,kp,hivtest_whenlastyr,CSCTYY,,,
ZMB2021BBS_MSM,kp,hivtest_whenlastyr,csctyy,,,
NAM2019BBS_MSM,kp,hivtest_work,vct3e,,,
NAM2019BBS_FSW,kp,hivtest_work,vct3e,,,
UGA2021BBS_FSW,kp,homeless,tuthln,,,
UGA2021BBS_fsw,kp,homeless,tuthln,,,
UGA2021BBS_MSM,kp,homeless,tuthln,,,
LSO2019BBS_MSM,kp,house_refused,q1001f,,,
LSO2019BBS_FSW,kp,house_refused,q1001f,,,
LSO2019BBS_MSM,kp,howmanywomen,qb531,,,
CAF2018ACA_MSM,kp,hpv,Q13,,,
SWZ2020BBS_FSW,kp,hpv_sr,hpvpos,,,
CAF2018ACA_MSM,kp,hsv,Q12,,,
SEN2017BBS_MSM,kp,hsv2_igg,hsv2rapidtestigg,,,
SEN2017BBS_MSM,kp,hsv2_igm,hsv2rapidtestigm,,,
CIV2017ACA_FSW,kp,husband,husband,,,
AGO2018PLACE_FSW,kp,identifies_fsw,c110,,,
AGO2018PLACE_MSM,kp,identifies_fsw,c110,,,
AGO2018PLACE_TGW,kp,identifies_fsw,c110,,,
AGO2018PLACE_PWID,kp,identifies_fsw,c110,,,
AGO2018PLACE_FSW,kp,identifies_lg,c111,,,
AGO2018PLACE_MSM,kp,identifies_lg,c111,,,
AGO2018PLACE_TGW,kp,identifies_lg,c111,,,
AGO2018PLACE_PWID,kp,identifies_lg,c111,,,
MOZ2017PLACE_FSW,kp,identifies_sw,C110,,,
MOZ2017PLACE_MSM,kp,identifies_sw,C110,,,
MOZ2017PLACE_PWID,kp,identifies_sw,C110,,,
MOZ2017PLACE_TGM,kp,identifies_sw,C110,,,
MOZ2017PLACE_TGW,kp,identifies_sw,C110,,,
UGA2012BBS_PWUD,kp,inj_bluetooth,IDUFLASH,,,
ZMB2021BBS_PWID,kp,inj_bluetooth,bluetooth,,,
TZA2022BBS_PWID,kp,inject_3mnths,injecting_drugs_last3months,,,
ZMB2023BBS_FSW,kp,inject_6mnth,ID6MO,,,
LSO2019BBS_FSW,kp,inject_6mnths,qc1104,,,
LSO2019BBS_MSM,kp,inject_6mnths,q1104c,,,
NAM2019BBS_MSM,kp,inject_6mnths,drugs12,,,
NAM2019BBS_FSW,kp,inject_6mnths,drugs12,,,
UGA2021BBS_FSW,kp,inject_6mnths,inject_6mnths,,,
UGA2021BBS_MSM,kp,inject_6mnths,inject_6mnths,,,
ZWE2022ACA_PWID,kp,inject_6mnths,Q225,,,
SSD2019BBS_FSW,kp,inject_6mnths,ID6MOS,,,
SSD2019BBS2_FSW,kp,inject_6mnths,ID6MOS,,,
TGO2017BBS_PWID,kp,inject_6mnths,lastinj,,,
MOZ2012BBS_FSW,kp,inject_6mnths,inject_6mnths,,,
ZAF2017BBS_MSM,kp,inject_6mnths,drugs12,,,
UGA2012BBS_FSW,kp,inject_6mnths,IDREANY,,,
UGA2012BBS_MSM,kp,inject_6mnths,IDREANY,,,
UGA2012BBS_PWUD,kp,inject_6mnths,IDREANY,,,
ZAF2018BBS_FSW,kp,inject_6mnths,drugs2a,,,
COG2017BBS_MSM,kp,inject_6mnths,s06q21,,,
MOZ2021BBS_FSW,kp,inject_6mnths,inject_6mnths,,,
BEN2022BBS_MSM,kp,inject_6mnths,Q735,,,
GHA2017BBS_MSM,kp,inject_6mnths,qc1224,,,
ZMB2021BBS_MSM,kp,inject_6mnths,iduse6,,,
UGA2012BBS_PWUD,kp,inject_dur,IDUFYR,,,
NGA2014BBS_FSW,kp,inject_dur,inject_dur,,,
NGA2014BBS_MSM,kp,inject_dur,inject_dur,,,
NGA2014BBS_PWID,kp,inject_dur,inject_dur,,,
NGA2020BBS_PWID,kp,inject_dur,years_injectdrug2,,,
ZMB2017BBS_FSW,kp,inject_dur,drug5,,,
LSO2019BBS_FSW,kp,inject_ever,qc1101,,,
SWZ2020BBS_FSW,kp,inject_ever,IllicitDrugInjected,,,
NAM2019BBS_MSM,kp,inject_ever,inj,,,
NAM2019BBS_FSW,kp,inject_ever,inj,,,
MWI2019BBS_FSW,kp,inject_ever,Q6_45,,,
UGA2021BBS_FSW,kp,inject_ever,driev,,,
UGA2021BBS_MSM,kp,inject_ever,driev,,,
SWZ2020BBS_TGW,kp,inject_ever,injectever,,,
BEN2015BBS_FSW,kp,inject_ever,Q19C,,,
SSD2019BBS_FSW,kp,inject_ever,IDEVER,,,
SSD2019BBS2_FSW,kp,inject_ever,IDEVER,,,
TGO2017BBS_MSM,kp,inject_ever,injserin,,,
TGO2017BBS_PWID,kp,inject_ever,conint,,,
TGO2017BBS_CFSW,kp,inject_ever,drogintr,,,
GHA2019BBS_FSW,kp,inject_ever,injecting_drugs_syringe,,,
MOZ2012BBS_FSW,kp,inject_ever,DRUGS3,,,
MOZ2011BBS_MSM,kp,inject_ever,DRUGS2,,,
ZAF2017BBS_MSM,kp,inject_ever,inj,,,
ZAF2014BBS_FSW,kp,inject_ever,drugs2,,,
MOZ2021BBS_MSM,kp,inject_ever,ident14_drugs2,,,
UGA2012BBS_FSW,kp,inject_ever,IDUEVER,,,
UGA2012BBS_MSM,kp,inject_ever,IDUEVER,,,
UGA2012BBS_PWUD,kp,inject_ever,IDUEVER,,,
BEN2005ACA_FSW,kp,inject_ever,Q123AC,,,
COD2019BBS_PWID,kp,inject_ever,s002,,,
COG2017BBS_PWID,kp,inject_ever,S3Q01,,,
ZAF2013BBS_MSM,kp,inject_ever,drugs2,,,
ZAF2022ACA_PWID,kp,inject_ever,idu_ever,,,
MLI2014BBS_MSM,kp,inject_ever,b29,,,
ZWE2022ACA_PWID,kp,inject_ever,Q223,,,
ZAF2018BBS_FSW,kp,inject_ever,drugs2,,,
MWI2019BBS_MSM,kp,inject_ever,Q7_1,,,
RWA2015BBS_MSM,kp,inject_ever,PLE_INJ,,,
MOZ2021BBS_FSW,kp,inject_ever,ever_inject,,,
GHA2017BBS_MSM,kp,inject_ever,qc1216,,,
ZMB2023BBS_FSW,kp,inject_ever,IDEVER,,,
ZMB2017BBS_FSW,kp,inject_ever,injdru,,,
TZA2022BBS_FSW,kp,inject_ever,ever_injected_drug,,,
TZA2022BBS_PWID,kp,inject_ever,ever_injected_drug,,,
BDI2021BBS_PWID,kp,inject_ever,q128,,,
RWA2015BBS_FSW,kp,inject_ever,q836d,,,
GIN2022BBS_MSM,kp,inject_ever,Q735,,,
CAF2019BBS_MSM,kp,inject_ever,Q310,,,
SEN2017BBS_MSM,kp,inject_ever,vie_sociolemrq310,,,
ZMB2021BBS_MSM,kp,inject_ever,idever,,,
BEN2017ACA_FSW,kp,inject_ever,M0quQ12,,,
MWI2019BBS_FSW,kp,inject_ever_partners,Q6_47,,,
NAM2019BBS_MSM,kp,inject_freq,drugs13,,,
NAM2019BBS_FSW,kp,inject_freq,drugs13,,,
MOZ2014BBS_PWID,kp,inject_freq,DRUGS2,,,
ZAF2017BBS_MSM,kp,inject_freq,drugs13,,,
ZAF2017BBS_PWID,kp,inject_freq,drug6,,,
ZMB2021BBS_PWID,kp,inject_freq,id6frq,,,
ZMB2017BBS_FSW,kp,inject_freq,drug6,,,
ZWE2022ACA_PWID,kp,inject_freq_day,Q226,,,
ZWE2022ACA_PWID,kp,inject_freq_dayno,Q227,,,
TZA2022BBS_PWID,kp,inject_freq_mnth,No_of_times_injected_drugs_1mont,,,
BEN2015BBS_FSW,kp,inject_freq_wk,inject_weekly,,,
MWI2020BBS_TG,kp,inject_hormones,q10_05,,,
NGA2020BBS_TG,kp,inject_hormones_yr,q402,,,
ZAF2017ACA_PWID,kp,inject_lastmnth,InjectectedLastM,,,
RWA2015BBS_FSW,kp,inject_lastmnth,q837d,,,
ZAF2017ACA_FSW,kp,inject_lastmnth,InjectectedLastM,,,
ZAF2017ACA_MSM,kp,inject_lastmnth,InjectectedLastM,,,
SEN2015BBS_FSW,kp,inject_lastmnth,AQ123A,,,
CAF2019BBS_FSW,kp,inject_lastmnth,Q123F,,,
SEN2019BBS_FSW,kp,inject_lastmnth,v10,,,
UGA2012BBS_PWUD,kp,inject_stop,IDULYR,,,
ZMB2021BBS_PWID,kp,inject_whenlast,idrecent,,,
BDI2021BBS_PWID,kp,inject_whenlast,q136,,,
MWI2019BBS_FSW,kp,inject_year_partner,inject_year_partner,,,
AGO2018PLACE_FSW,kp,inject_yr,c40,,,
SWZ2020BBS_FSW,kp,inject_yr,inject,,,
MWI2019BBS_FSW,kp,inject_yr,inject_yr,,,
AGO2018PLACE_MSM,kp,inject_yr,c40,,,
AGO2018PLACE_TGW,kp,inject_yr,c40,,,
AGO2018PLACE_PWID,kp,inject_yr,c40,,,
MOZ2017PLACE_FSW,kp,inject_yr,C46,,,
GHA2011BBS_FSW,kp,inject_yr,INJECT906,,,
GHA2011BBS_CFSW,kp,inject_yr,INJECT1106,,,
GHA2015BBS_FSW,kp,inject_yr,Q906INJE,,,
GHA2015BBS_NPP,kp,inject_yr,q1006,,,
MOZ2011BBS_MSM,kp,inject_yr,inject_yr,,,
ZAF2014BBS_FSW,kp,inject_yr,inject_yr,,,
BEN2017BBS_MSM,kp,inject_yr,Q614,,,
BEN2013BBS_MSM,kp,inject_yr,Q614,,,
KEN2016ACA2_MSM,kp,inject_yr,q1303,,,
ZAF2017ACA_PWID,kp,inject_yr,Injected12m,,,
MOZ2017PLACE_MSM,kp,inject_yr,C46,,,
MOZ2017PLACE_PWID,kp,inject_yr,C46,,,
MOZ2017PLACE_TGM,kp,inject_yr,C46,,,
MOZ2017PLACE_TGW,kp,inject_yr,C46,,,
MOZ2021BBS_MSM,kp,inject_yr,inject_12mnths,,,
NGA2014BBS_FSW,kp,inject_yr,q903_inj,,,
NGA2014BBS_MSM,kp,inject_yr,q903_inj,,,
NGA2014BBS_PWID,kp,inject_yr,q903_inj,,,
ZAF2017ACA_FSW,kp,inject_yr,Injected12m,,,
ZAF2017ACA_MSM,kp,inject_yr,Injected12m,,,
NGA2020BBS_TG,kp,inject_yr,q703,,,
AGO2018PLACE_FSW,kp,ins_rec,c125,,,
AGO2018PLACE_MSM,kp,ins_rec,c125,,,
AGO2018PLACE_TGW,kp,ins_rec,c125,,,
AGO2018PLACE_PWID,kp,ins_rec,c125,,,
NGA2020BBS_TG,kp,ins_rec_casual,q312,,,
NGA2020BBS_TG,kp,ins_rec_client,q316,,,
ZMB2021BBS_MSM,kp,ins_rec_client,rcmacla,,,
ZMB2021BBS_MSM,kp,ins_rec_main,rcmamnr,,,
ZMB2021BBS_MSM,kp,ins_rec_msw,rcmaswa,,,
ZMB2021BBS_MSM,kp,ins_rec_npp,rcmacsa,,,
BEN2022BBS_MSM,kp,ins_rec_pref,Q204,,,
NGA2020BBS_TG,kp,ins_rec_reg,q308,,,
ZMB2021BBS_MSM,kp,ins_rec_tgw,rctacsac,,,
ZMB2021BBS_MSM,kp,ins_rec_transclient,rctacla,,,
ZMB2021BBS_MSM,kp,ins_rec_tsw,rctaswa,,,
SWZ2020BBS_MSM,kp,insertive_12mnth,numinsertiveyr,,,
NAM2019BBS_MSM,kp,insertive_2ndlastpart_6mnth,p2_misx1,,,
NAM2019BBS_MSM,kp,insertive_3rdlastpart_6mnth,p3_misx1,,,
NAM2019BBS_MSM,kp,insertive_4thlastpart_6mnth,p4_misx1,,,
NAM2019BBS_MSM,kp,insertive_5thlastpart_6mnth,p5_misx1,,,
LSO2019BBS_MSM,kp,insertive_6mnth,qa513,,,
NAM2019BBS_MSM,kp,insertive_lastpart_6mnth,p1_misx1,,,
CAF2019BBS_MSM,kp,insertive_mnth,Q228A,,,
SEN2017BBS_MSM,kp,insertive_mnth,masculin_dermoismrq228_1,,,
CAF2018ACA_MSM,kp,insertive_unpr_6mnths,Q10,,,
ZAF2017ACA_PWID,kp,insertive_wk,InsertiveAnalSex,,,
ZAF2017ACA_FSW,kp,insertive_wk,InsertiveAnalSex,,,
ZAF2017ACA_MSM,kp,insertive_wk,InsertiveAnalSex,,,
CAF2019BBS_MSM,kp,insertive_wk,Q228B,,,
CAF2019BBS_FSW,kp,insulted_client,QA308A,,,
GHA2011BBS_CFSW,kp,job,Category_C1,,,
AGO2018PLACE_FSW,kp,known_hiv,c93,,,
LSO2019BBS_FSW,kp,known_hiv,q200,,,
LSO2019BBS_MSM,kp,known_hiv,q9023,,,
SWZ2020BBS_FSW,kp,known_hiv,diaghiv,,,
NAM2019BBS_MSM,kp,known_hiv,vct5,,,
NAM2019BBS_FSW,kp,known_hiv,vct5,,,
MWI2019BBS_FSW,kp,known_hiv,Q6_12,,,
AGO2018PLACE_MSM,kp,known_hiv,c93,,,
AGO2018PLACE_TGW,kp,known_hiv,c93,,,
AGO2018PLACE_PWID,kp,known_hiv,c93,,,
UGA2021BBS_FSW,kp,known_hiv,tsprovpos,,,
UGA2021BBS_MSM,kp,known_hiv,tsprovpos,,,
UGA2017ACA_PWID,kp,known_hiv,hivresult,,,
BDI2017ACA_PWID,kp,known_hiv,H08,,,
ZAF2013BBS_MSM,kp,known_hiv,vct5,,,
SWZ2020BBS_TGW,kp,known_hiv,diaghiv,,,
SSD2016BBS_FSW,kp,known_hiv,csctrs,,,
SSD2017BBS_FSW,kp,known_hiv,csctrs,,,
SSD2019BBS_FSW,kp,known_hiv,CSCTRS,,,
SSD2019BBS2_FSW,kp,known_hiv,CSCTRS,,,
GHA2019BBS_FSW,kp,known_hiv,test_show_hiv,,,
MOZ2012BBS_FSW,kp,known_hiv,VCT6,,,
MOZ2011BBS_MSM,kp,known_hiv,VCT6,,,
MOZ2014BBS_PWID,kp,known_hiv,VCT6,,,
ZAF2017BBS_MSM,kp,known_hiv,vct5,,,
ZAF2014BBS_FSW,kp,known_hiv,vct6,,,
MWI2019BBS_CFSW,kp,known_hiv,Q98,,,
KEN2016ACA2_MSM,kp,known_hiv,q811,,,
UGA2012BBS_PWUD,kp,known_hiv,HVRES,,,
MOZ2017PLACE_FSW,kp,known_hiv,C93,,,
MOZ2017PLACE_MSM,kp,known_hiv,C93,,,
MOZ2017PLACE_PWID,kp,known_hiv,C93,,,
MOZ2017PLACE_TGM,kp,known_hiv,C93,,,
MOZ2017PLACE_TGW,kp,known_hiv,C93,,,
ZAF2012ACA_FSW,kp,known_hiv,hivself,,,
MOZ2012ACA_FSW,kp,known_hiv,hivself,,,
KEN2012ACA_FSW,kp,known_hiv,hivself,,,
ZAF2017BBS_PWID,kp,known_hiv,KnownHIV,,,
UGA2021BBS_FSW,kp,known_hiv_combinedsource,tstat,,,
UGA2021BBS_MSM,kp,known_hiv_combinedsource,tstat,,,
AGO2018PLACE_FSW,kp,known_tb,c77,,,
AGO2018PLACE_MSM,kp,known_tb,c77,,,
AGO2018PLACE_TGW,kp,known_tb,c77,,,
AGO2018PLACE_PWID,kp,known_tb,c77,,,
NGA2014BBS_FSW,kp,kp,target2,,,
NGA2014BBS_MSM,kp,kp,target2,,,
NGA2014BBS_PWID,kp,kp,target2,,,
ZMB2021BBS_MSM,kp,kp_hivcare,kpcare,,,
